Date,Males,Females,Unknown_Gender,A00-A04,A05-A14,A15-A34,A35-A59,A60-A79,A80+,Unknown_Age,LK Ahrweiler,LK Aichach-Friedberg,LK Alb-Donau-Kreis,LK Altenburger Land,LK Altenkirchen,LK Altmarkkreis Salzwedel,LK Altötting,LK Alzey-Worms,LK Amberg-Sulzbach,LK Ammerland,LK Anhalt-Bitterfeld,LK Ansbach,LK Aschaffenburg,LK Augsburg,LK Aurich,LK Bad Dürkheim,LK Bad Kissingen,LK Bad Kreuznach,LK Bad Tölz-Wolfratshausen,LK Bamberg,LK Barnim,LK Bautzen,LK Bayreuth,LK Berchtesgadener Land,LK Bergstraße,LK Bernkastel-Wittlich,LK Biberach,LK Birkenfeld,LK Bitburg-Prüm,LK Bodenseekreis,LK Borken,LK Breisgau-Hochschwarzwald,LK Burgenlandkreis,LK Böblingen,LK Börde,LK Calw,LK Celle,LK Cham,LK Cloppenburg,LK Coburg,LK Cochem-Zell,LK Coesfeld,LK Cuxhaven,LK Dachau,LK Dahme-Spreewald,LK Darmstadt-Dieburg,LK Deggendorf,LK Diepholz,LK Dillingen a.d.Donau,LK Dingolfing-Landau,LK Dithmarschen,LK Donau-Ries,LK Donnersbergkreis,LK Düren,LK Ebersberg,LK Eichsfeld,LK Eichstätt,LK Elbe-Elster,LK Emmendingen,LK Emsland,LK Ennepe-Ruhr-Kreis,LK Enzkreis,LK Erding,LK Erlangen-Höchstadt,LK Erzgebirgskreis,LK Esslingen,LK Euskirchen,LK Forchheim,LK Freising,LK Freudenstadt,LK Freyung-Grafenau,LK Friesland,LK Fulda,LK Fürstenfeldbruck,LK Fürth,LK Garmisch-Partenkirchen,LK Germersheim,LK Gießen,LK Gifhorn,LK Goslar,LK Gotha,LK Grafschaft Bentheim,LK Greiz,LK Groß-Gerau,LK Göppingen,LK Görlitz,LK Göttingen,LK Günzburg,LK Gütersloh,LK Hameln-Pyrmont,LK Harburg,LK Harz,LK Havelland,LK Haßberge,LK Heidekreis,LK Heidenheim,LK Heilbronn,LK Heinsberg,LK Helmstedt,LK Herford,LK Hersfeld-Rotenburg,LK Herzogtum Lauenburg,LK Hildburghausen,LK Hildesheim,LK Hochsauerlandkreis,LK Hochtaunuskreis,LK Hof,LK Hohenlohekreis,LK Holzminden,LK Höxter,LK Ilm-Kreis,LK Jerichower Land,LK Kaiserslautern,LK Karlsruhe,LK Kassel,LK Kelheim,LK Kitzingen,LK Kleve,LK Konstanz,LK Kronach,LK Kulmbach,LK Kusel,LK Kyffhäuserkreis,LK Lahn-Dill-Kreis,LK Landsberg a.Lech,LK Landshut,LK Leer,LK Leipzig,LK Lichtenfels,LK Limburg-Weilburg,LK Lindau,LK Lippe,LK Ludwigsburg,LK Ludwigslust-Parchim,LK Lörrach,LK Lüchow-Dannenberg,LK Lüneburg,LK Main-Kinzig-Kreis,LK Main-Spessart,LK Main-Tauber-Kreis,LK Main-Taunus-Kreis,LK Mainz-Bingen,LK Mansfeld-Südharz,LK Marburg-Biedenkopf,LK Mayen-Koblenz,LK Mecklenburgische Seenplatte,LK Meißen,LK Merzig-Wadern,LK Mettmann,LK Miesbach,LK Miltenberg,LK Minden-Lübbecke,LK Mittelsachsen,LK Märkisch-Oderland,LK Märkischer Kreis,LK Mühldorf a.Inn,LK München,LK Neckar-Odenwald-Kreis,LK Neu-Ulm,LK Neuburg-Schrobenhausen,LK Neumarkt i.d.OPf.,LK Neunkirchen,LK Neustadt a.d.Aisch-Bad Windsheim,LK Neustadt a.d.Waldnaab,LK Neuwied,LK Nienburg (Weser),LK Nordfriesland,LK Nordhausen,LK Nordsachsen,LK Nordwestmecklenburg,LK Northeim,LK Nürnberger Land,LK Oberallgäu,LK Oberbergischer Kreis,LK Oberhavel,LK Oberspreewald-Lausitz,LK Odenwaldkreis,LK Oder-Spree,LK Offenbach,LK Oldenburg,LK Olpe,LK Ortenaukreis,LK Osnabrück,LK Ostalbkreis,LK Ostallgäu,LK Osterholz,LK Ostholstein,LK Ostprignitz-Ruppin,LK Paderborn,LK Passau,LK Peine,LK Pfaffenhofen a.d.Ilm,LK Pinneberg,LK Plön,LK Potsdam-Mittelmark,LK Prignitz,LK Rastatt,LK Ravensburg,LK Recklinghausen,LK Regen,LK Regensburg,LK Rems-Murr-Kreis,LK Rendsburg-Eckernförde,LK Reutlingen,LK Rhein-Erft-Kreis,LK Rhein-Hunsrück-Kreis,LK Rhein-Kreis Neuss,LK Rhein-Lahn-Kreis,LK Rhein-Neckar-Kreis,LK Rhein-Pfalz-Kreis,LK Rhein-Sieg-Kreis,LK Rheingau-Taunus-Kreis,LK Rheinisch-Bergischer Kreis,LK Rhön-Grabfeld,LK Rosenheim,LK Rostock,LK Rotenburg (Wümme),LK Roth,LK Rottal-Inn,LK Rottweil,LK Saale-Holzland-Kreis,LK Saale-Orla-Kreis,LK Saalekreis,LK Saalfeld-Rudolstadt,LK Saar-Pfalz-Kreis,LK Saarlouis,LK Salzlandkreis,LK Sankt Wendel,LK Schaumburg,LK Schleswig-Flensburg,LK Schmalkalden-Meiningen,LK Schwalm-Eder-Kreis,LK Schwandorf,LK Schwarzwald-Baar-Kreis,LK Schweinfurt,LK Schwäbisch Hall,LK Segeberg,LK Siegen-Wittgenstein,LK Sigmaringen,LK Soest,LK Sonneberg,LK Spree-Neiße,LK Stade,LK Stadtverband Saarbrücken,LK Starnberg,LK Steinburg,LK Steinfurt,LK Stendal,LK Stormarn,LK Straubing-Bogen,LK Sächsische Schweiz-Osterzgebirge,LK Sömmerda,LK Südliche Weinstraße,LK Südwestpfalz,LK Teltow-Fläming,LK Tirschenreuth,LK Traunstein,LK Trier-Saarburg,LK Tuttlingen,LK Tübingen,LK Uckermark,LK Uelzen,LK Unna,LK Unstrut-Hainich-Kreis,LK Unterallgäu,LK Vechta,LK Verden,LK Viersen,LK Vogelsbergkreis,LK Vogtlandkreis,LK Vorpommern-Greifswald,LK Vorpommern-Rügen,LK Vulkaneifel,LK Waldeck-Frankenberg,LK Waldshut,LK Warendorf,LK Wartburgkreis,LK Weilheim-Schongau,LK Weimarer Land,LK Weißenburg-Gunzenhausen,LK Werra-Meißner-Kreis,LK Wesel,LK Wesermarsch,LK Westerwaldkreis,LK Wetteraukreis,LK Wittenberg,LK Wittmund,LK Wolfenbüttel,LK Wunsiedel i.Fichtelgebirge,LK Würzburg,LK Zollernalbkreis,LK Zwickau,Region Hannover,SK Amberg,SK Ansbach,SK Aschaffenburg,SK Augsburg,SK Baden-Baden,SK Bamberg,SK Bayreuth,SK Berlin Charlottenburg-Wilmersdorf,SK Berlin Friedrichshain-Kreuzberg,SK Berlin Lichtenberg,SK Berlin Marzahn-Hellersdorf,SK Berlin Mitte,SK Berlin Neukölln,SK Berlin Pankow,SK Berlin Reinickendorf,SK Berlin Spandau,SK Berlin Steglitz-Zehlendorf,SK Berlin Tempelhof-Schöneberg,SK Berlin Treptow-Köpenick,SK Bielefeld,SK Bochum,SK Bonn,SK Bottrop,SK Brandenburg a.d.Havel,SK Braunschweig,SK Bremen,SK Bremerhaven,SK Chemnitz,SK Coburg,SK Cottbus,SK Darmstadt,SK Delmenhorst,SK Dessau-Roßlau,SK Dortmund,SK Dresden,SK Duisburg,SK Düsseldorf,SK Eisenach,SK Emden,SK Erfurt,SK Erlangen,SK Essen,SK Flensburg,SK Frankenthal,SK Frankfurt (Oder),SK Frankfurt am Main,SK Freiburg i.Breisgau,SK Fürth,SK Gelsenkirchen,SK Gera,SK Hagen,SK Halle,SK Hamburg,SK Hamm,SK Heidelberg,SK Heilbronn,SK Herne,SK Hof,SK Ingolstadt,SK Jena,SK Kaiserslautern,SK Karlsruhe,SK Kassel,SK Kaufbeuren,SK Kempten,SK Kiel,SK Koblenz,SK Krefeld,SK Köln,SK Landau i.d.Pfalz,SK Landshut,SK Leipzig,SK Leverkusen,SK Ludwigshafen,SK Lübeck,SK Magdeburg,SK Mainz,SK Mannheim,SK Memmingen,SK Mönchengladbach,SK Mülheim a.d.Ruhr,SK München,SK Münster,SK Neumünster,SK Neustadt a.d.Weinstraße,SK Nürnberg,SK Oberhausen,SK Offenbach,SK Oldenburg,SK Osnabrück,SK Passau,SK Pforzheim,SK Pirmasens,SK Potsdam,SK Regensburg,SK Remscheid,SK Rosenheim,SK Rostock,SK Salzgitter,SK Schwabach,SK Schweinfurt,SK Schwerin,SK Solingen,SK Speyer,SK Straubing,SK Stuttgart,SK Suhl,SK Trier,SK Ulm,SK Weiden i.d.OPf.,SK Weimar,SK Wiesbaden,SK Wilhelmshaven,SK Wolfsburg,SK Worms,SK Wuppertal,SK Würzburg,SK Zweibrücken,StadtRegion Aachen
2020/03/11,430,327,0,6,26,192,383,139,11,0,0,0,2,0,0,0,0,0,1,0,1,0,1,16,2,2,2,7,2,1,2,2,0,0,1,3,1,0,0,2,3,4,0,2,2,4,1,1,1,0,0,2,1,3,0,0,1,10,0,2,0,0,0,2,0,0,0,0,1,1,2,0,5,2,0,13,1,1,0,0,0,0,5,1,1,0,1,0,2,0,0,0,0,1,6,0,0,0,6,0,1,0,0,1,0,0,5,65,0,2,0,2,0,0,5,0,1,3,2,0,0,0,3,3,2,0,0,2,5,0,0,0,0,0,1,0,0,4,0,0,0,5,8,0,1,0,1,7,0,4,1,2,1,1,0,2,2,0,4,0,0,1,0,1,4,0,5,1,1,0,0,0,0,0,0,2,0,0,0,0,3,0,0,5,0,0,0,1,1,1,1,0,0,4,2,4,0,0,2,1,0,3,5,0,0,0,5,8,5,0,1,10,2,3,2,1,4,4,11,0,5,6,4,0,4,3,0,0,1,0,0,0,0,0,1,2,5,0,0,1,0,0,2,1,2,6,0,0,1,2,0,1,3,7,4,0,2,0,0,0,2,0,0,0,0,2,3,0,1,8,0,1,4,0,3,3,2,5,1,0,0,1,0,0,2,2,0,5,0,1,0,3,0,1,1,0,1,0,0,0,1,0,11,0,0,3,1,1,0,0,9,2,1,0,9,4,6,2,1,7,1,0,1,4,5,2,0,1,11,0,0,0,3,0,4,0,3,4,1,1,0,3,0,4,0,0,0,0,3,6,0,0,1,0,3,30,0,2,0,2,0,0,0,1,1,3,1,0,4,1,7,8,0,0,2,0,1,5,3,1,3,0,2,4,22,1,0,1,1,2,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,6,0,0,1,2,0,4,0,0,0,1,1,0,7
2020/03/12,578,412,1,5,15,214,600,141,16,0,6,3,0,0,6,1,0,2,0,3,1,0,2,1,0,1,0,5,2,0,3,2,1,4,1,1,1,0,3,4,4,7,0,5,1,3,0,1,1,0,2,6,0,1,1,3,2,5,0,2,0,0,1,5,4,0,1,2,1,1,2,2,0,2,0,16,1,2,0,1,1,0,2,0,0,0,0,0,3,0,0,2,0,1,17,1,5,1,1,1,7,2,1,3,0,4,0,66,0,1,6,1,0,4,9,1,0,12,0,0,0,0,2,2,1,0,2,3,2,0,1,1,3,1,0,1,0,1,0,0,2,12,14,0,7,0,0,8,1,3,1,3,0,0,3,1,1,1,5,0,1,5,0,5,2,0,11,3,0,0,0,2,0,0,2,0,1,0,2,0,1,1,5,3,1,0,0,1,4,0,0,4,0,7,1,0,0,0,3,0,0,0,2,0,4,0,1,7,2,3,4,2,3,3,4,3,2,1,2,1,4,0,3,1,4,1,0,1,4,1,2,0,0,5,0,0,1,8,2,2,1,3,1,1,1,4,2,1,2,0,0,2,1,2,12,0,3,0,2,0,3,0,1,0,0,3,0,0,1,5,0,0,4,0,0,0,1,6,0,0,1,2,0,1,1,3,0,0,0,1,0,7,0,5,1,2,0,0,0,1,0,1,23,0,0,0,5,0,1,0,10,0,0,1,7,7,4,4,0,6,5,3,11,5,5,0,0,0,6,1,0,0,5,0,0,0,9,6,1,0,0,0,0,0,5,0,0,0,2,15,0,1,0,0,4,41,2,2,2,2,0,0,0,0,4,0,0,1,4,3,3,40,0,1,10,4,0,1,2,9,8,0,3,1,18,7,0,0,5,6,0,5,3,1,1,0,0,3,2,0,3,0,2,0,1,2,0,1,11,0,3,1,0,0,1,0,0,0,2,4,0,6
2020/03/13,818,631,0,2,37,342,826,214,28,0,3,2,3,2,1,0,0,0,3,1,0,0,5,10,8,4,0,1,2,4,2,3,0,0,0,0,0,0,2,5,16,5,1,12,0,12,2,1,0,0,4,9,1,6,0,1,0,3,0,1,0,0,1,3,4,1,1,0,4,5,4,0,3,0,2,16,2,0,4,1,1,1,2,9,0,1,2,3,2,5,0,1,0,1,4,0,1,1,17,0,2,0,2,1,1,0,2,74,2,12,0,4,0,8,4,2,1,3,0,0,0,1,1,9,2,1,2,8,18,2,0,12,1,4,0,0,0,2,1,1,4,4,19,1,5,0,2,10,3,1,8,5,0,1,5,0,4,0,3,16,0,18,4,5,1,0,17,1,4,0,3,5,1,1,6,0,0,2,1,0,0,1,1,0,2,0,0,1,11,0,0,10,3,10,2,3,0,0,7,3,2,1,9,0,1,0,6,18,6,2,1,12,4,11,9,1,7,1,10,0,10,6,11,0,5,3,0,1,4,1,0,0,0,0,2,5,1,2,0,3,1,3,1,7,1,5,0,12,6,6,0,3,3,3,5,2,0,0,3,1,4,0,0,0,1,4,1,0,4,21,0,0,0,0,6,0,2,4,1,0,1,1,0,1,0,15,0,0,0,0,0,9,0,4,2,0,1,0,0,6,8,3,10,1,0,12,1,1,0,0,12,10,1,0,7,3,9,2,1,4,7,3,1,5,1,0,0,0,5,4,3,0,4,2,0,0,3,7,4,17,0,0,2,2,7,0,0,0,11,9,1,4,0,2,3,38,2,4,0,0,0,0,0,1,6,5,0,1,1,0,6,48,0,2,3,0,0,1,5,0,4,1,9,3,47,7,0,2,1,3,0,4,12,1,0,0,0,5,0,0,1,1,0,0,2,0,2,1,39,1,0,3,3,0,1,1,3,0,5,11,0,22
2020/03/14,728,576,0,12,32,346,731,160,23,0,1,0,4,0,0,0,0,5,0,0,0,0,5,0,0,2,0,0,4,3,0,1,0,0,0,0,0,0,6,9,11,14,0,6,0,8,0,2,1,3,0,6,0,1,2,0,4,0,0,2,0,0,0,6,0,1,0,0,9,10,1,0,0,1,0,38,4,0,19,4,2,0,19,4,1,2,5,4,0,2,1,0,1,0,8,0,2,0,1,1,8,0,0,1,0,12,10,37,0,4,3,0,0,7,8,3,1,25,4,2,0,0,0,9,6,2,0,7,4,0,0,0,0,0,1,2,0,0,0,2,0,0,34,0,4,0,0,10,0,1,0,3,0,0,1,0,1,0,7,16,3,1,1,3,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,6,0,0,5,0,6,0,1,0,0,0,7,0,1,7,3,0,0,5,6,0,1,6,8,1,10,2,8,4,0,12,0,0,1,0,0,0,1,6,1,4,0,0,0,0,0,0,1,0,4,1,4,0,8,1,1,2,9,2,1,0,2,0,2,4,7,8,1,0,0,1,0,1,0,8,0,4,8,2,1,3,8,0,0,1,0,5,1,2,14,0,0,0,0,0,1,3,15,1,5,0,0,0,9,0,4,6,0,2,0,0,1,3,7,17,0,0,1,0,0,1,0,2,5,0,4,7,1,0,1,1,6,2,0,3,0,1,0,0,3,2,1,0,0,1,0,0,0,0,11,0,0,0,0,6,1,0,4,0,0,10,4,1,1,0,0,2,78,0,1,2,0,0,0,8,0,4,1,0,7,1,1,9,89,1,0,12,6,0,0,0,4,0,0,6,0,64,0,0,0,3,2,0,4,0,1,0,0,0,6,1,0,0,0,0,0,0,2,0,1,33,0,0,3,0,0,0,1,0,1,7,7,0,53
2020/03/15,529,449,1,6,18,248,546,128,32,1,0,0,2,0,0,0,0,0,2,1,0,4,0,0,3,1,0,0,0,2,5,1,0,0,0,0,0,0,3,7,17,2,0,13,0,9,0,4,0,1,17,1,0,1,2,0,0,4,0,3,5,0,0,3,3,1,0,0,5,7,0,0,6,0,5,5,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,1,0,0,10,0,2,0,11,1,4,0,0,0,0,0,3,18,0,2,3,0,0,8,5,4,1,0,5,0,0,0,2,1,1,1,0,0,0,0,0,1,0,7,1,4,2,0,0,0,7,19,2,1,1,0,0,0,0,0,0,3,0,0,25,0,0,0,0,0,0,19,0,3,0,0,25,2,0,0,0,0,0,0,9,2,0,0,0,0,0,4,1,0,2,0,0,5,3,0,0,7,2,8,0,0,2,0,0,0,0,1,3,0,2,0,3,2,0,9,0,4,4,3,2,7,1,0,14,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,5,0,1,0,5,0,3,3,6,4,2,0,3,13,0,0,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0,2,7,0,19,0,0,0,0,3,0,0,7,0,2,0,0,1,0,1,15,0,4,0,0,0,0,0,5,3,0,0,0,2,1,1,4,20,0,1,1,10,1,1,0,6,2,0,2,8,2,0,0,2,3,1,0,0,0,4,1,2,3,3,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,38,0,0,0,0,9,1,2,0,0,0,78,0,4,2,0,2,0,0,2,1,0,0,2,0,8,4,35,0,1,10,0,0,1,0,1,0,0,0,0,19,18,0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,0,1,0,0,1,0,2,20,0,3,0,0,0,0,0,0,0,1,14,0,14
2020/03/16,1158,889,1,8,41,522,1113,315,49,0,4,3,1,1,7,2,0,4,4,2,4,0,7,1,3,6,0,7,1,0,3,2,1,5,12,1,6,1,5,3,45,15,4,10,10,5,6,2,1,3,2,5,1,1,4,4,2,2,0,0,0,6,0,5,4,0,0,0,9,4,8,6,1,0,2,77,0,4,17,2,0,0,9,2,2,1,1,4,9,0,0,0,2,7,3,2,4,0,34,5,3,0,1,2,0,0,8,66,0,1,0,3,0,1,6,9,2,9,1,0,0,0,3,18,0,2,2,19,10,1,0,0,1,0,2,0,0,5,0,3,0,0,16,0,4,0,2,3,2,1,5,1,0,19,17,2,2,1,21,0,1,19,4,2,6,0,2,3,1,1,8,6,1,0,6,2,0,0,0,3,0,1,5,20,3,2,0,0,4,3,0,4,24,5,4,7,1,0,0,1,0,2,6,2,0,0,11,17,28,3,8,2,2,1,15,3,9,4,16,1,12,4,9,1,10,0,7,1,0,0,0,0,2,0,3,2,0,2,2,1,0,0,1,2,1,1,4,5,2,6,0,2,4,10,4,0,20,1,4,1,0,0,10,1,0,12,6,1,0,18,0,0,4,1,2,3,2,8,1,0,4,0,9,0,1,7,2,0,1,0,1,23,0,3,3,0,0,0,9,2,6,4,25,1,0,1,1,7,0,0,7,6,6,1,4,2,14,7,0,6,6,4,1,4,10,0,0,0,1,0,4,1,3,6,1,2,17,5,23,42,0,1,6,0,0,0,0,0,15,15,3,0,0,1,5,80,4,5,1,2,1,0,3,3,7,2,3,1,5,11,4,45,0,0,13,4,5,0,5,7,32,2,1,2,67,27,1,0,4,1,2,3,30,0,2,0,0,5,1,0,2,0,0,0,3,2,1,0,70,0,1,0,1,1,13,0,0,0,8,11,0,11
2020/03/17,1702,1342,1,17,74,819,1613,430,91,1,6,3,9,2,2,0,1,13,2,5,0,3,7,8,0,18,4,0,0,1,5,10,1,0,6,1,7,1,2,9,33,27,1,23,4,13,6,7,0,0,7,14,7,0,5,10,11,0,0,1,0,0,6,12,3,0,1,2,17,1,6,1,7,0,4,50,8,0,16,3,1,0,3,3,1,1,2,9,6,2,0,0,4,1,18,2,5,1,12,0,16,6,1,1,0,0,14,74,0,11,4,4,0,17,18,4,0,66,2,5,1,0,0,12,7,0,0,12,3,1,11,1,0,0,4,12,0,3,4,8,2,16,31,8,11,0,17,14,0,2,2,5,2,5,21,4,2,1,18,0,4,16,3,14,4,5,28,4,6,0,5,10,0,1,10,1,8,0,1,5,3,4,1,0,5,1,6,3,9,2,0,4,11,47,2,1,0,0,8,4,6,5,15,1,3,1,14,24,15,0,2,17,4,2,9,7,10,6,7,3,30,0,7,1,10,1,0,3,15,2,1,0,1,0,3,7,0,2,7,0,3,15,4,11,10,26,4,3,6,19,0,7,4,1,8,0,59,4,6,5,3,0,2,2,4,12,1,4,3,17,1,0,13,1,1,3,2,12,1,1,1,0,2,13,5,27,2,13,1,0,0,24,0,10,10,1,0,1,7,4,16,18,33,0,0,0,7,1,5,0,13,4,6,6,20,6,8,3,0,7,11,9,7,6,33,1,1,3,8,4,3,0,1,1,1,1,32,17,12,63,0,3,0,5,0,0,2,1,31,27,4,5,1,5,5,133,8,3,5,0,1,1,11,0,2,5,0,1,2,8,6,100,0,3,19,5,4,2,4,5,8,0,9,3,144,29,0,3,6,4,2,0,8,1,1,0,10,6,2,0,8,2,2,2,4,11,1,2,27,0,3,7,0,4,2,0,1,11,14,4,0,58
2020/03/18,2098,1511,2,29,60,978,1897,553,93,1,8,5,3,0,1,0,6,1,2,0,0,3,7,12,4,9,2,4,11,5,2,12,2,0,4,2,23,2,7,23,51,32,5,44,5,16,5,12,0,2,2,14,5,24,0,4,6,7,1,4,5,1,4,9,8,0,3,1,8,11,5,5,11,7,9,50,11,6,19,0,2,0,13,1,13,13,6,18,1,5,0,6,8,10,25,4,19,0,23,4,9,0,0,2,1,15,39,30,5,17,2,4,0,18,6,9,3,45,1,0,1,2,1,27,13,4,5,16,13,0,0,3,1,7,4,16,7,2,0,26,2,31,42,5,17,0,6,13,1,1,9,6,0,5,20,7,4,0,14,14,6,19,5,10,8,5,31,7,2,0,1,3,0,5,2,2,1,0,7,5,2,7,5,17,6,0,2,9,9,2,8,14,20,24,0,0,2,5,13,3,1,3,7,2,4,0,12,20,14,2,17,23,5,9,16,5,6,10,46,2,23,7,1,0,29,2,3,3,9,2,3,1,2,6,2,12,0,3,7,3,3,18,4,4,7,12,4,3,12,0,0,1,3,24,11,0,20,0,5,4,12,0,2,0,1,4,9,4,2,12,3,2,14,0,3,10,7,17,7,5,8,3,4,3,5,20,0,10,3,5,0,16,4,11,3,0,1,1,4,10,6,32,71,0,3,1,4,3,3,2,16,19,7,3,23,11,10,10,3,10,26,8,5,4,6,5,0,2,9,1,6,2,0,6,0,1,12,16,7,36,0,0,1,3,0,2,5,1,14,38,6,5,2,0,16,135,7,19,8,4,3,4,7,2,10,9,0,0,5,4,4,90,1,5,17,8,2,4,7,15,11,5,10,3,212,26,4,4,18,9,0,1,16,2,1,0,3,19,2,9,5,3,1,0,8,3,4,5,67,0,1,7,1,1,13,0,4,4,12,6,0,16
2020/03/19,2240,1818,4,26,57,1101,2092,663,122,1,7,2,9,0,2,0,6,9,1,3,2,1,4,6,2,7,0,8,6,24,7,6,5,1,7,6,9,1,2,7,39,21,2,36,3,15,1,16,3,5,4,13,6,7,4,17,6,8,5,5,1,2,0,24,2,1,7,0,33,9,14,6,18,4,10,36,10,4,24,2,4,0,14,17,0,8,5,9,4,2,3,5,7,11,36,8,7,9,42,5,20,6,0,2,2,5,8,59,1,21,3,3,0,15,32,14,10,11,6,7,1,0,0,30,6,6,1,21,8,5,0,0,2,9,3,21,2,6,2,3,12,12,31,3,13,1,13,4,3,4,12,6,3,1,12,1,1,0,22,11,8,15,8,3,4,6,32,1,8,6,6,3,3,3,11,3,2,0,2,4,5,8,5,14,6,1,2,11,15,3,8,12,10,19,6,2,5,1,23,3,4,3,8,1,3,0,11,18,14,3,11,23,3,27,10,2,36,6,25,1,46,10,1,5,42,2,2,5,13,0,6,2,6,1,8,1,5,7,3,2,3,5,2,8,1,15,4,2,19,18,0,2,9,26,16,4,33,2,10,6,9,2,4,0,2,16,10,4,3,19,0,2,8,3,8,8,1,28,3,7,9,3,5,5,6,21,3,8,1,1,1,20,1,5,8,7,0,1,5,9,12,42,42,0,0,3,10,3,13,2,26,20,7,4,25,25,17,11,5,13,15,12,1,18,13,0,2,5,38,2,9,0,3,2,3,1,28,28,18,22,0,0,9,2,73,4,1,1,24,27,2,16,0,17,4,186,24,12,2,0,0,1,10,0,15,5,1,2,9,7,6,105,2,13,19,5,1,4,2,6,6,3,23,8,173,48,0,2,12,9,1,3,26,1,5,1,10,18,7,7,2,3,4,2,10,12,0,7,34,0,1,12,1,0,12,0,2,7,22,13,0,49
2020/03/20,2161,1888,2,20,88,1105,1995,674,163,6,6,5,14,0,1,0,4,9,0,3,1,8,7,5,4,13,5,11,21,5,7,17,8,0,4,3,1,3,7,2,34,28,1,63,4,21,4,11,3,2,4,19,1,19,6,24,15,22,1,7,3,1,5,21,8,4,2,1,11,10,15,3,14,3,5,77,12,2,14,15,2,0,6,38,5,4,4,3,5,2,5,9,8,24,33,3,8,0,15,5,11,0,7,3,0,11,23,41,3,10,4,0,1,4,11,10,10,36,3,6,4,1,2,27,5,10,0,8,8,4,2,1,2,15,5,10,0,4,0,6,2,13,44,4,25,5,10,7,0,5,14,10,0,5,3,3,4,1,16,3,5,7,8,6,3,1,55,6,5,14,2,3,4,0,10,3,3,1,3,0,3,14,5,9,14,0,5,3,8,3,0,7,18,26,4,1,0,0,4,3,2,4,14,1,4,0,19,8,10,1,8,31,7,25,40,9,25,0,43,2,25,10,9,2,58,2,3,8,5,3,1,1,2,5,5,3,6,7,4,2,4,5,16,12,6,19,5,7,19,0,5,1,8,18,17,5,25,3,13,9,10,1,5,8,4,9,5,3,1,8,0,2,2,0,5,6,4,9,2,9,1,1,6,1,9,32,3,13,4,6,1,19,0,12,5,1,0,1,7,19,5,26,61,0,4,2,5,3,1,0,14,16,10,5,17,17,16,23,8,12,16,16,2,17,31,5,1,8,24,0,13,3,0,6,0,4,34,21,17,19,0,0,2,3,0,2,2,0,26,43,2,5,0,3,18,146,11,8,11,2,3,1,21,1,6,3,0,0,3,9,10,99,1,4,20,5,5,18,10,11,18,5,5,5,195,37,2,6,5,1,0,7,7,1,1,0,9,10,1,8,1,8,1,0,4,3,0,7,62,1,0,8,2,3,13,1,5,7,2,27,2,114
2020/03/21,1774,1579,2,27,65,927,1558,627,151,0,3,6,9,2,3,0,10,1,6,3,0,21,12,19,0,12,2,0,4,4,1,12,6,0,0,3,0,0,5,11,17,15,0,39,0,19,1,12,1,2,3,0,0,3,2,10,6,0,1,6,0,4,0,30,0,10,10,0,11,1,2,6,18,9,12,11,6,3,42,3,0,2,0,19,7,7,2,4,2,3,0,4,6,15,19,2,10,0,28,3,11,0,4,2,2,0,25,30,5,12,0,12,0,14,5,8,2,14,4,0,2,0,8,10,1,14,2,5,7,0,7,2,0,18,20,25,1,5,13,11,12,6,27,2,9,0,8,3,2,13,1,9,6,8,13,4,5,1,37,47,10,8,4,2,0,16,39,6,21,5,3,4,2,16,0,1,2,0,1,1,0,13,8,0,0,0,5,5,3,6,0,8,12,15,13,1,1,0,15,10,5,3,8,3,5,0,8,7,1,1,13,43,3,9,17,2,13,2,33,0,0,7,17,3,47,0,4,6,11,0,3,0,5,0,13,7,2,3,2,0,0,8,0,18,8,21,2,2,6,35,0,0,4,10,13,0,0,0,11,8,7,1,2,1,3,66,12,6,2,16,0,0,13,0,6,14,1,15,5,8,2,2,0,4,6,30,0,21,0,8,1,5,0,0,1,0,0,0,24,17,15,20,29,2,0,2,6,3,3,2,7,21,0,8,25,13,16,0,7,15,15,1,1,26,14,3,0,4,22,0,7,3,0,4,0,1,17,35,26,0,0,0,1,2,44,1,0,2,11,10,3,3,0,6,4,106,9,19,8,4,2,0,11,6,5,4,1,1,2,8,11,60,0,3,11,3,0,0,0,7,0,1,20,4,176,23,0,6,18,0,3,0,11,8,4,2,0,9,0,19,0,6,0,0,0,1,0,11,45,2,4,10,9,0,0,0,4,4,2,22,1,65
