Date,Alberta,British Columbia,Manitoba,New Brunswick,Newfoundland and Labrador,Northwest Territories,Nova Scotia,Nunavut,Ontario,Prince Edward Island,Quebec,Repatriated travellers,Saskatchewan,Yukon
12-09-2020,0.0,0.0,66.0,0.0,0.0,0.0,1.0,0.0,119.0,0.0,211.0,0.0,4.0,0.0
13-09-2020,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,214.0,0.0,1.0,0.0
14-09-2020,323.0,173.0,3.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,160.0,0.0,1.0,0.0
15-09-2020,171.0,102.0,5.0,0.0,0.0,0.0,0.0,0.0,117.0,9.0,200.0,0.0,12.0,0.0
16-09-2020,167.0,98.0,9.0,0.0,1.0,0.0,0.0,0.0,154.0,0.0,176.0,0.0,4.0,0.0
17-09-2020,194.0,73.0,1.0,1.0,0.0,0.0,0.0,0.0,179.0,0.0,208.0,0.0,4.0,0.0
18-09-2020,129.0,78.0,8.0,1.0,0.0,0.0,1.0,0.0,176.0,0.0,206.0,0.0,15.0,0.0
19-09-2020,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,177.0,0.0,272.0,0.0,3.0,0.0
20-09-2020,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,191.0,0.0,306.0,0.0,1.0,0.0
21-09-2020,322.0,-5.0,11.0,0.0,0.0,0.0,0.0,0.0,178.0,0.0,335.0,0.0,2.0,0.0
22-09-2020,42.0,797.0,7.0,0.0,0.0,0.0,0.0,0.0,196.0,0.0,319.0,0.0,9.0,0.0
23-09-2020,186.0,180.0,4.0,0.0,0.0,0.0,0.0,0.0,258.0,1.0,236.0,0.0,19.0,0.0
24-09-2020,215.0,148.0,5.0,0.0,0.0,0.0,0.0,0.0,286.0,0.0,257.0,0.0,8.0,0.0
25-09-2020,118.0,119.0,15.0,0.0,0.0,0.0,0.0,0.0,283.0,0.0,313.0,0.0,18.0,0.0
